payment_id,payment_datetime,method,order_datetime,type,order_id,table_id,menu_item_id,menu_item_name,Menu_Category,menu_category_id,price,Items_Sold,Revenue,recipe_id,recipe_name,inventory_used,total,table_status
P01676,27/05/2025,Online,27/05/2025,Delivery,O01676,T64,M016,Menu Item M016,Main Course,3,38.41,3,115.23,R011,Recipe R011,Lettuce - 30g,115.23,dirty
P01677,27/05/2025,Cash,27/05/2025,Dine-in,O01677,T10,M017,Menu Item M017,Main Course,3,20.07,3,60.2,R012,Recipe R012,Beef - 250g; Flour - 100g; Butter - 20g,60.2,reserved
P01678,27/05/2025,Online,27/05/2025,Delivery,O01678,T76,M018,Menu Item M018,Main Course,3,31.4,4,125.58,R013,Recipe R013,Flour - 100g; Eggs - 2pcs; Milk - 200ml,125.58,available
P01679,27/05/2025,Credit Card,27/05/2025,Takeout,O01679,T31,M019,Menu Item M019,Main Course,3,33.93,1,33.93,R014,Recipe R014,Salt - 5g,33.93,reserved
P01680,27/05/2025,Cash,27/05/2025,Dine-in,O01680,T10,M020,Menu Item M020,Beverage,4,4.94,4,19.78,R015,Recipe R015,Lettuce - 30g; Cheese - 50g; Chicken - 200g,19.78,available
P01681,27/05/2025,Online,27/05/2025,Delivery,O01681,T13,M001,Menu Item M001,Appetizer,2,6.68,4,26.73,R001,Recipe R001,Flour - 100g; Sugar - 10g; Eggs - 2pcs,26.73,available
P01682,27/05/2025,Cash,27/05/2025,Dine-in,O01682,T10,M002,Menu Item M002,Main Course,3,21.53,4,86.12,R002,Recipe R002,Rice - 150g; Chicken - 200g,86.12,available
P01683,27/05/2025,Cash,27/05/2025,Dine-in,O01683,T10,M003,Menu Item M003,Appetizer,2,5.36,1,5.36,R003,Recipe R003,Salt - 5g; Eggs - 2pcs,5.36,dirty
P01684,27/05/2025,Cash,27/05/2025,Dine-in,O01684,T10,M004,Menu Item M004,Main Course,3,17.36,4,69.42,R004,Recipe R004,Lettuce - 30g; Tomato - 100g,69.42,reserved
P01685,27/05/2025,Cash,27/05/2025,Dine-in,O01685,T10,M005,Menu Item M005,Dessert,1,8.75,2,17.5,R005,Recipe R005,Chicken - 200g; Beef - 250g; Cheese - 50g,17.5,reserved
P01686,27/05/2025,Online,27/05/2025,Delivery,O01686,T14,M006,Menu Item M006,Main Course,3,39.84,1,39.84,R006,Recipe R006,Milk - 200ml; Lettuce - 30g; Salt - 5g,39.84,available
P01687,27/05/2025,Credit Card,27/05/2025,Takeout,O01687,T99,M007,Menu Item M007,Beverage,4,4.84,4,19.34,R007,Recipe R007,Flour - 100g,19.34,dirty
P01688,27/05/2025,Credit Card,27/05/2025,Takeout,O01688,T24,M008,Menu Item M008,Main Course,3,38.12,1,38.12,R008,Recipe R008,Chicken - 200g,38.12,dirty
P01689,27/05/2025,Online,27/05/2025,Delivery,O01689,T28,M009,Menu Item M009,Beverage,4,6.44,2,12.89,R009,Recipe R009,Lettuce - 30g,12.89,reserved
P01690,27/05/2025,Cash,27/05/2025,Dine-in,O01690,T10,M010,Menu Item M010,Main Course,3,34.89,4,139.56,R010,Recipe R010,Rice - 150g; Chicken - 200g; Beef - 250g,139.56,dirty
P01691,27/05/2025,Cash,27/05/2025,Dine-in,O01691,T10,M011,Menu Item M011,Appetizer,2,13.34,1,13.34,R011,Recipe R011,Tomato - 100g; Flour - 100g,13.34,dirty
P01692,27/05/2025,Cash,27/05/2025,Dine-in,O01692,T10,M012,Menu Item M012,Dessert,1,5.41,4,21.65,R012,Recipe R012,Tomato - 100g; Chicken - 200g,21.65,available
P01693,27/05/2025,Credit Card,27/05/2025,Takeout,O01693,T19,M013,Menu Item M013,Main Course,3,27.83,4,111.31,R013,Recipe R013,Cheese - 50g; Beef - 250g; Butter - 20g,111.31,dirty
P01694,27/05/2025,Cash,27/05/2025,Dine-in,O01694,T10,M014,Menu Item M014,Main Course,3,30.67,3,92,R014,Recipe R014,Beef - 250g; Lettuce - 30g,92,available
P01695,27/05/2025,Credit Card,27/05/2025,Takeout,O01695,T70,M015,Menu Item M015,Beverage,4,6.25,1,6.25,R015,Recipe R015,Beef - 250g; Rice - 150g; Cheese - 50g,6.25,reserved
P01696,27/05/2025,Online,27/05/2025,Delivery,O01696,T53,M016,Menu Item M016,Dessert,1,5.11,1,5.11,R001,Recipe R001,Beef - 250g; Flour - 100g,5.11,dirty
P01697,27/05/2025,Online,27/05/2025,Delivery,O01697,T21,M017,Menu Item M017,Beverage,4,3.01,1,3.01,R002,Recipe R002,Tomato - 100g,3.01,reserved
P01698,27/05/2025,Cash,27/05/2025,Dine-in,O01698,T10,M018,Menu Item M018,Dessert,1,5.25,3,15.75,R003,Recipe R003,Salt - 5g; Milk - 200ml; Cheese - 50g,15.75,reserved
P01699,27/05/2025,Cash,27/05/2025,Dine-in,O01699,T10,M019,Menu Item M019,Dessert,1,7.4,4,29.62,R004,Recipe R004,Milk - 200ml; Rice - 150g,29.62,dirty
P01700,27/05/2025,Cash,27/05/2025,Dine-in,O01700,T10,M020,Menu Item M020,Beverage,4,5.11,3,15.34,R005,Recipe R005,Cheese - 50g,15.34,dirty
P01701,27/05/2025,Cash,27/05/2025,Dine-in,O01701,T10,M001,Menu Item M001,Appetizer,2,5.91,1,5.91,R006,Recipe R006,Sugar - 10g; Lettuce - 30g; Milk - 200ml,5.91,reserved
P01702,27/05/2025,Cash,27/05/2025,Dine-in,O01702,T10,M002,Menu Item M002,Main Course,3,32.67,1,32.67,R007,Recipe R007,Tomato - 100g; Milk - 200ml,32.67,dirty
P01703,27/05/2025,Cash,27/05/2025,Dine-in,O01703,T10,M003,Menu Item M003,Beverage,4,6,1,6,R008,Recipe R008,Cheese - 50g,6,available
P01704,27/05/2025,Credit Card,27/05/2025,Takeout,O01704,T77,M004,Menu Item M004,Dessert,1,4.92,1,4.92,R009,Recipe R009,Salt - 5g,4.92,available
P01705,27/05/2025,Cash,27/05/2025,Dine-in,O01705,T10,M005,Menu Item M005,Beverage,4,2.8,3,8.4,R010,Recipe R010,Rice - 150g,8.4,dirty
P01706,27/05/2025,Online,27/05/2025,Delivery,O01706,T71,M006,Menu Item M006,Appetizer,2,5.2,1,5.2,R011,Recipe R011,Sugar - 10g,5.2,reserved
P01707,27/05/2025,Credit Card,27/05/2025,Takeout,O01707,T23,M007,Menu Item M007,Beverage,4,6.37,1,6.37,R012,Recipe R012,Rice - 150g,6.37,dirty
P01708,27/05/2025,Cash,27/05/2025,Dine-in,O01708,T10,M008,Menu Item M008,Beverage,4,6.12,1,6.12,R013,Recipe R013,Chicken - 200g; Cheese - 50g; Rice - 150g,6.12,dirty
P01709,27/05/2025,Cash,27/05/2025,Dine-in,O01709,T10,M009,Menu Item M009,Dessert,1,6.16,1,6.16,R014,Recipe R014,Cheese - 50g; Butter - 20g; Eggs - 2pcs,6.16,reserved
P01710,27/05/2025,Credit Card,27/05/2025,Takeout,O01710,T53,M010,Menu Item M010,Appetizer,2,5.88,2,11.77,R015,Recipe R015,Beef - 250g,11.77,reserved
P01711,27/05/2025,Online,27/05/2025,Delivery,O01711,T21,M011,Menu Item M011,Appetizer,2,9.3,2,18.61,R001,Recipe R001,Eggs - 2pcs; Chicken - 200g,18.61,available
P01712,27/05/2025,Online,27/05/2025,Delivery,O01712,T25,M012,Menu Item M012,Appetizer,2,6.08,1,6.08,R002,Recipe R002,Milk - 200ml; Cheese - 50g,6.08,reserved
P01713,28/05/2025,Credit Card,28/05/2025,Takeout,O01713,T29,M013,Menu Item M013,Main Course,3,31.93,3,95.79,R003,Recipe R003,Tomato - 100g; Chicken - 200g,95.79,available
P01714,28/05/2025,Online,28/05/2025,Delivery,O01714,T25,M014,Menu Item M014,Beverage,4,6.1,4,24.41,R004,Recipe R004,Tomato - 100g,24.41,reserved
P01715,28/05/2025,Cash,28/05/2025,Dine-in,O01715,T10,M015,Menu Item M015,Main Course,3,33.1,2,66.21,R005,Recipe R005,Salt - 5g; Beef - 250g,66.21,dirty
P01716,28/05/2025,Online,28/05/2025,Delivery,O01716,T19,M016,Menu Item M016,Main Course,3,22.03,4,88.13,R006,Recipe R006,Salt - 5g; Cheese - 50g; Sugar - 10g,88.13,available
P01717,28/05/2025,Online,28/05/2025,Delivery,O01717,T30,M017,Menu Item M017,Dessert,1,7.94,4,31.76,R007,Recipe R007,Butter - 20g; Lettuce - 30g; Beef - 250g,31.76,available
P01718,28/05/2025,Credit Card,28/05/2025,Takeout,O01718,T25,M018,Menu Item M018,Appetizer,2,14.56,2,29.11,R008,Recipe R008,Beef - 250g; Rice - 150g,29.11,available
P01719,28/05/2025,Credit Card,28/05/2025,Takeout,O01719,T56,M019,Menu Item M019,Beverage,4,4.9,1,4.9,R009,Recipe R009,Tomato - 100g; Salt - 5g,4.9,dirty
P01720,28/05/2025,Cash,28/05/2025,Dine-in,O01720,T10,M020,Menu Item M020,Main Course,3,34.66,3,103.98,R010,Recipe R010,Rice - 150g; Sugar - 10g,103.98,dirty
P01721,28/05/2025,Cash,28/05/2025,Dine-in,O01721,T10,M001,Menu Item M001,Main Course,3,29.14,2,58.28,R011,Recipe R011,Tomato - 100g,58.28,dirty
P01722,28/05/2025,Online,28/05/2025,Delivery,O01722,T35,M002,Menu Item M002,Main Course,3,38.18,4,152.74,R012,Recipe R012,Flour - 100g; Chicken - 200g,152.74,dirty
P01723,28/05/2025,Credit Card,28/05/2025,Takeout,O01723,T46,M003,Menu Item M003,Dessert,1,6.05,4,24.19,R013,Recipe R013,Flour - 100g,24.19,dirty
P01724,28/05/2025,Online,28/05/2025,Delivery,O01724,T42,M004,Menu Item M004,Main Course,3,30.84,4,123.38,R014,Recipe R014,Eggs - 2pcs,123.38,available
P01725,28/05/2025,Online,28/05/2025,Delivery,O01725,T47,M005,Menu Item M005,Beverage,4,3.83,1,3.83,R015,Recipe R015,Eggs - 2pcs; Beef - 250g; Butter - 20g,3.83,dirty
P01726,28/05/2025,Credit Card,28/05/2025,Takeout,O01726,T68,M006,Menu Item M006,Beverage,4,4.32,1,4.32,R001,Recipe R001,Cheese - 50g; Salt - 5g,4.32,available
P01727,28/05/2025,Online,28/05/2025,Delivery,O01727,T32,M007,Menu Item M007,Dessert,1,8.7,3,26.09,R002,Recipe R002,Lettuce - 30g; Rice - 150g,26.09,dirty
P01728,28/05/2025,Online,28/05/2025,Delivery,O01728,T21,M008,Menu Item M008,Beverage,4,2.97,2,5.94,R003,Recipe R003,Rice - 150g; Salt - 5g,5.94,reserved
P01729,28/05/2025,Cash,28/05/2025,Dine-in,O01729,T10,M009,Menu Item M009,Appetizer,2,13.68,1,13.68,R004,Recipe R004,Milk - 200ml,13.68,available
P01730,28/05/2025,Credit Card,28/05/2025,Takeout,O01730,T33,M010,Menu Item M010,Beverage,4,5.24,4,20.95,R005,Recipe R005,Cheese - 50g; Milk - 200ml,20.95,reserved
P01731,28/05/2025,Credit Card,28/05/2025,Takeout,O01731,T45,M011,Menu Item M011,Beverage,4,2.98,4,11.91,R006,Recipe R006,Eggs - 2pcs; Tomato - 100g; Butter - 20g,11.91,available
P01732,28/05/2025,Online,28/05/2025,Delivery,O01732,T46,M012,Menu Item M012,Dessert,1,7.27,2,14.54,R007,Recipe R007,Lettuce - 30g; Chicken - 200g,14.54,reserved
P01733,28/05/2025,Online,28/05/2025,Delivery,O01733,T09,M013,Menu Item M013,Beverage,4,6.13,1,6.13,R008,Recipe R008,Cheese - 50g,6.13,dirty
P01734,28/05/2025,Credit Card,28/05/2025,Takeout,O01734,T70,M014,Menu Item M014,Main Course,3,28.98,3,86.95,R009,Recipe R009,Chicken - 200g; Milk - 200ml,86.95,dirty
P01735,28/05/2025,Credit Card,28/05/2025,Takeout,O01735,T80,M015,Menu Item M015,Main Course,3,36.01,1,36.01,R010,Recipe R010,Tomato - 100g; Lettuce - 30g,36.01,dirty
P01736,28/05/2025,Cash,28/05/2025,Dine-in,O01736,T10,M016,Menu Item M016,Appetizer,2,6.53,4,26.11,R011,Recipe R011,Milk - 200ml; Sugar - 10g,26.11,available
P01737,28/05/2025,Online,28/05/2025,Delivery,O01737,T83,M017,Menu Item M017,Main Course,3,27.52,4,110.07,R012,Recipe R012,Beef - 250g; Salt - 5g,110.07,reserved
P01738,28/05/2025,Credit Card,28/05/2025,Takeout,O01738,T25,M018,Menu Item M018,Main Course,3,39.32,3,117.96,R013,Recipe R013,Sugar - 10g; Milk - 200ml,117.96,dirty
P01739,28/05/2025,Cash,28/05/2025,Dine-in,O01739,T10,M019,Menu Item M019,Beverage,4,6.76,2,13.52,R014,Recipe R014,Chicken - 200g; Eggs - 2pcs,13.52,reserved
P01740,28/05/2025,Online,28/05/2025,Delivery,O01740,T65,M020,Menu Item M020,Appetizer,2,13.14,2,26.29,R015,Recipe R015,Milk - 200ml; Tomato - 100g,26.29,reserved
P01741,28/05/2025,Cash,28/05/2025,Dine-in,O01741,T10,M001,Menu Item M001,Appetizer,2,10.05,3,30.15,R001,Recipe R001,Rice - 150g; Chicken - 200g; Lettuce - 30g,30.15,dirty
P01742,28/05/2025,Cash,28/05/2025,Dine-in,O01742,T10,M002,Menu Item M002,Dessert,1,8.59,4,34.36,R002,Recipe R002,Tomato - 100g,34.36,dirty
P01743,28/05/2025,Credit Card,28/05/2025,Takeout,O01743,T81,M003,Menu Item M003,Dessert,1,8,2,15.99,R003,Recipe R003,Butter - 20g,15.99,reserved
P01744,28/05/2025,Cash,28/05/2025,Dine-in,O01744,T10,M004,Menu Item M004,Beverage,4,5.47,3,16.42,R004,Recipe R004,Butter - 20g; Beef - 250g,16.42,dirty
P01745,28/05/2025,Online,28/05/2025,Delivery,O01745,T96,M005,Menu Item M005,Dessert,1,3.07,1,3.07,R005,Recipe R005,Lettuce - 30g; Rice - 150g; Milk - 200ml,3.07,dirty
P01746,28/05/2025,Credit Card,28/05/2025,Takeout,O01746,T28,M006,Menu Item M006,Main Course,3,15.22,2,30.45,R006,Recipe R006,Butter - 20g; Salt - 5g,30.45,dirty
P01747,28/05/2025,Credit Card,28/05/2025,Takeout,O01747,T100,M007,Menu Item M007,Dessert,1,5.08,2,10.17,R007,Recipe R007,Tomato - 100g,10.17,available
P01748,28/05/2025,Cash,28/05/2025,Dine-in,O01748,T10,M008,Menu Item M008,Dessert,1,8.57,2,17.15,R008,Recipe R008,Chicken - 200g; Tomato - 100g,17.15,reserved
P01749,28/05/2025,Credit Card,28/05/2025,Takeout,O01749,T98,M009,Menu Item M009,Dessert,1,3.85,1,3.85,R009,Recipe R009,Salt - 5g; Cheese - 50g,3.85,reserved
P01750,28/05/2025,Cash,28/05/2025,Dine-in,O01750,T10,M010,Menu Item M010,Appetizer,2,11.47,3,34.41,R010,Recipe R010,Lettuce - 30g; Cheese - 50g,34.41,available
P01751,28/05/2025,Online,28/05/2025,Delivery,O01751,T25,M011,Menu Item M011,Main Course,3,31.97,4,127.89,R011,Recipe R011,Chicken - 200g,127.89,reserved
P01752,28/05/2025,Credit Card,28/05/2025,Takeout,O01752,T15,M012,Menu Item M012,Main Course,3,16.78,3,50.33,R012,Recipe R012,Cheese - 50g,50.33,dirty
P01753,28/05/2025,Online,28/05/2025,Delivery,O01753,T21,M013,Menu Item M013,Main Course,3,16.35,4,65.41,R013,Recipe R013,Butter - 20g,65.41,reserved
P01754,28/05/2025,Cash,28/05/2025,Dine-in,O01754,T10,M014,Menu Item M014,Dessert,1,3.73,2,7.46,R014,Recipe R014,Milk - 200ml; Tomato - 100g; Flour - 100g,7.46,dirty
P01755,28/05/2025,Online,28/05/2025,Delivery,O01755,T37,M015,Menu Item M015,Beverage,4,6.33,1,6.33,R015,Recipe R015,Rice - 150g,6.33,available
P01756,28/05/2025,Cash,28/05/2025,Dine-in,O01756,T10,M016,Menu Item M016,Appetizer,2,9.35,3,28.06,R001,Recipe R001,Flour - 100g; Milk - 200ml,28.06,dirty
P01757,28/05/2025,Online,28/05/2025,Delivery,O01757,T76,M017,Menu Item M017,Beverage,4,6.86,3,20.57,R002,Recipe R002,Rice - 150g; Sugar - 10g,20.57,reserved
P01758,28/05/2025,Cash,28/05/2025,Dine-in,O01758,T10,M018,Menu Item M018,Dessert,1,3.33,3,9.98,R003,Recipe R003,Lettuce - 30g,9.98,reserved
P01759,28/05/2025,Online,28/05/2025,Delivery,O01759,T20,M019,Menu Item M019,Dessert,1,7.41,1,7.41,R004,Recipe R004,Tomato - 100g; Beef - 250g; Eggs - 2pcs,7.41,reserved
P01760,28/05/2025,Cash,28/05/2025,Dine-in,O01760,T10,M020,Menu Item M020,Beverage,4,6.51,4,26.04,R005,Recipe R005,Cheese - 50g,26.04,available
P01761,28/05/2025,Cash,28/05/2025,Dine-in,O01761,T10,M001,Menu Item M001,Beverage,4,4.77,3,14.31,R006,Recipe R006,Sugar - 10g; Eggs - 2pcs; Beef - 250g,14.31,available
P01762,28/05/2025,Credit Card,28/05/2025,Takeout,O01762,T27,M002,Menu Item M002,Main Course,3,37.39,4,149.57,R007,Recipe R007,Tomato - 100g,149.57,reserved
P01763,28/05/2025,Online,28/05/2025,Delivery,O01763,T35,M003,Menu Item M003,Dessert,1,9.02,1,9.02,R008,Recipe R008,Milk - 200ml; Butter - 20g; Rice - 150g,9.02,dirty
P01764,28/05/2025,Credit Card,28/05/2025,Takeout,O01764,T74,M004,Menu Item M004,Beverage,4,3.04,4,12.17,R009,Recipe R009,Tomato - 100g; Beef - 250g; Butter - 20g,12.17,available
P01765,28/05/2025,Credit Card,28/05/2025,Takeout,O01765,T84,M005,Menu Item M005,Appetizer,2,9.04,2,18.08,R010,Recipe R010,Lettuce - 30g; Eggs - 2pcs; Butter - 20g,18.08,reserved
P01766,28/05/2025,Online,28/05/2025,Delivery,O01766,T96,M006,Menu Item M006,Beverage,4,3.74,3,11.22,R011,Recipe R011,Salt - 5g; Chicken - 200g; Cheese - 50g,11.22,reserved
P01767,28/05/2025,Cash,28/05/2025,Dine-in,O01767,T10,M007,Menu Item M007,Beverage,4,2.86,1,2.86,R012,Recipe R012,Lettuce - 30g,2.86,available
P01768,28/05/2025,Cash,28/05/2025,Dine-in,O01768,T10,M008,Menu Item M008,Dessert,1,9.74,2,19.47,R013,Recipe R013,Rice - 150g,19.47,available
P01769,28/05/2025,Online,28/05/2025,Delivery,O01769,T79,M009,Menu Item M009,Main Course,3,28.12,2,56.23,R014,Recipe R014,Salt - 5g,56.23,available
P01770,28/05/2025,Cash,28/05/2025,Dine-in,O01770,T10,M010,Menu Item M010,Appetizer,2,8.64,2,17.28,R015,Recipe R015,Eggs - 2pcs; Cheese - 50g,17.28,dirty
P01771,28/05/2025,Online,28/05/2025,Delivery,O01771,T63,M011,Menu Item M011,Dessert,1,6.33,3,18.98,R001,Recipe R001,Sugar - 10g; Cheese - 50g; Milk - 200ml,18.98,dirty
P01772,28/05/2025,Cash,28/05/2025,Dine-in,O01772,T10,M012,Menu Item M012,Main Course,3,36.19,2,72.38,R002,Recipe R002,Cheese - 50g; Beef - 250g; Butter - 20g,72.38,reserved
P01773,28/05/2025,Online,28/05/2025,Delivery,O01773,T88,M013,Menu Item M013,Dessert,1,5.68,2,11.35,R003,Recipe R003,Milk - 200ml; Butter - 20g,11.35,available
P01774,28/05/2025,Credit Card,28/05/2025,Takeout,O01774,T72,M014,Menu Item M014,Main Course,3,29.12,4,116.48,R004,Recipe R004,Tomato - 100g; Flour - 100g; Beef - 250g,116.48,dirty
P01775,28/05/2025,Online,28/05/2025,Delivery,O01775,T12,M015,Menu Item M015,Main Course,3,18.48,4,73.92,R005,Recipe R005,Flour - 100g,73.92,available
P01776,28/05/2025,Online,28/05/2025,Delivery,O01776,T80,M016,Menu Item M016,Dessert,1,4.43,3,13.3,R006,Recipe R006,Cheese - 50g; Salt - 5g,13.3,reserved
P01777,28/05/2025,Cash,28/05/2025,Dine-in,O01777,T10,M017,Menu Item M017,Dessert,1,4.32,4,17.27,R007,Recipe R007,Butter - 20g,17.27,dirty
P01778,28/05/2025,Credit Card,28/05/2025,Takeout,O01778,T56,M018,Menu Item M018,Dessert,1,6.08,1,6.08,R008,Recipe R008,Beef - 250g; Eggs - 2pcs,6.08,dirty
P01779,28/05/2025,Credit Card,28/05/2025,Takeout,O01779,T58,M019,Menu Item M019,Appetizer,2,12.99,1,12.99,R009,Recipe R009,Beef - 250g; Cheese - 50g; Rice - 150g,12.99,dirty
P01780,28/05/2025,Online,28/05/2025,Delivery,O01780,T44,M020,Menu Item M020,Main Course,3,35.24,4,140.95,R010,Recipe R010,Sugar - 10g; Chicken - 200g,140.95,reserved
P01781,28/05/2025,Online,28/05/2025,Delivery,O01781,T50,M001,Menu Item M001,Appetizer,2,6.84,4,27.37,R011,Recipe R011,Salt - 5g; Sugar - 10g; Butter - 20g,27.37,available
P01782,28/05/2025,Cash,28/05/2025,Dine-in,O01782,T10,M002,Menu Item M002,Appetizer,2,11.26,3,33.79,R012,Recipe R012,Chicken - 200g; Salt - 5g; Sugar - 10g,33.79,dirty
P01783,28/05/2025,Credit Card,28/05/2025,Takeout,O01783,T03,M003,Menu Item M003,Dessert,1,9.81,1,9.81,R013,Recipe R013,Cheese - 50g; Rice - 150g; Sugar - 10g,9.81,reserved
P01784,28/05/2025,Cash,28/05/2025,Dine-in,O01784,T10,M004,Menu Item M004,Beverage,4,3.16,4,12.62,R014,Recipe R014,Beef - 250g; Lettuce - 30g,12.62,available
P01785,29/05/2025,Online,29/05/2025,Delivery,O01785,T100,M005,Menu Item M005,Dessert,1,6.19,4,24.76,R015,Recipe R015,Milk - 200ml; Tomato - 100g,24.76,reserved
P01786,29/05/2025,Credit Card,29/05/2025,Takeout,O01786,T60,M006,Menu Item M006,Appetizer,2,13.52,4,54.09,R001,Recipe R001,Salt - 5g,54.09,available
P01787,29/05/2025,Cash,29/05/2025,Dine-in,O01787,T10,M007,Menu Item M007,Beverage,4,2.83,4,11.31,R002,Recipe R002,Sugar - 10g; Flour - 100g; Butter - 20g,11.31,reserved
P01788,29/05/2025,Online,29/05/2025,Delivery,O01788,T07,M008,Menu Item M008,Main Course,3,26.29,4,105.15,R003,Recipe R003,Butter - 20g,105.15,available
P01789,29/05/2025,Online,29/05/2025,Delivery,O01789,T86,M009,Menu Item M009,Appetizer,2,5.15,1,5.15,R004,Recipe R004,Salt - 5g; Eggs - 2pcs,5.15,dirty
P01790,29/05/2025,Credit Card,29/05/2025,Takeout,O01790,T66,M010,Menu Item M010,Appetizer,2,11.47,1,11.47,R005,Recipe R005,Butter - 20g,11.47,available
P01791,29/05/2025,Online,29/05/2025,Delivery,O01791,T64,M011,Menu Item M011,Beverage,4,5.98,1,5.98,R006,Recipe R006,Milk - 200ml,5.98,reserved
P01792,29/05/2025,Credit Card,29/05/2025,Takeout,O01792,T50,M012,Menu Item M012,Appetizer,2,8.54,1,8.54,R007,Recipe R007,Chicken - 200g; Cheese - 50g; Sugar - 10g,8.54,reserved
P01793,29/05/2025,Credit Card,29/05/2025,Takeout,O01793,T38,M013,Menu Item M013,Appetizer,2,7.02,3,21.07,R008,Recipe R008,Lettuce - 30g; Cheese - 50g; Butter - 20g,21.07,available
P01794,29/05/2025,Online,29/05/2025,Delivery,O01794,T15,M014,Menu Item M014,Appetizer,2,7.02,4,28.1,R009,Recipe R009,Salt - 5g; Rice - 150g,28.1,dirty
P01795,29/05/2025,Online,29/05/2025,Delivery,O01795,T83,M015,Menu Item M015,Appetizer,2,5.85,2,11.7,R010,Recipe R010,Sugar - 10g; Flour - 100g,11.7,dirty
P01796,29/05/2025,Cash,29/05/2025,Dine-in,O01796,T10,M016,Menu Item M016,Dessert,1,3.91,1,3.91,R011,Recipe R011,Salt - 5g; Sugar - 10g,3.91,available
P01797,29/05/2025,Cash,29/05/2025,Dine-in,O01797,T10,M017,Menu Item M017,Main Course,3,34.09,2,68.18,R012,Recipe R012,Milk - 200ml; Tomato - 100g; Salt - 5g,68.18,available
P01798,29/05/2025,Online,29/05/2025,Delivery,O01798,T33,M018,Menu Item M018,Beverage,4,3.46,3,10.37,R013,Recipe R013,Eggs - 2pcs; Lettuce - 30g; Flour - 100g,10.37,reserved
P01799,29/05/2025,Cash,29/05/2025,Dine-in,O01799,T10,M019,Menu Item M019,Main Course,3,31.11,3,93.33,R014,Recipe R014,Salt - 5g; Chicken - 200g; Butter - 20g,93.33,dirty
P01800,29/05/2025,Online,29/05/2025,Delivery,O01800,T83,M020,Menu Item M020,Main Course,3,37.24,3,111.73,R015,Recipe R015,Eggs - 2pcs; Butter - 20g,111.73,available
P01801,29/05/2025,Credit Card,29/05/2025,Takeout,O01801,T96,M001,Menu Item M001,Main Course,3,38.86,4,155.46,R001,Recipe R001,Salt - 5g,155.46,dirty
P01802,29/05/2025,Credit Card,29/05/2025,Takeout,O01802,T08,M002,Menu Item M002,Beverage,4,3.14,1,3.14,R002,Recipe R002,Flour - 100g,3.14,available
P01803,29/05/2025,Cash,29/05/2025,Dine-in,O01803,T10,M003,Menu Item M003,Dessert,1,9.76,1,9.76,R003,Recipe R003,Beef - 250g,9.76,available
P01804,29/05/2025,Online,29/05/2025,Delivery,O01804,T65,M004,Menu Item M004,Appetizer,2,9.75,3,29.26,R004,Recipe R004,Sugar - 10g; Flour - 100g,29.26,dirty
P01805,29/05/2025,Cash,29/05/2025,Dine-in,O01805,T10,M005,Menu Item M005,Main Course,3,29.68,2,59.37,R005,Recipe R005,Chicken - 200g; Lettuce - 30g,59.37,available
P01806,29/05/2025,Cash,29/05/2025,Dine-in,O01806,T10,M006,Menu Item M006,Main Course,3,30.65,1,30.65,R006,Recipe R006,Salt - 5g; Beef - 250g; Tomato - 100g,30.65,available
P01807,29/05/2025,Credit Card,29/05/2025,Takeout,O01807,T98,M007,Menu Item M007,Appetizer,2,6.34,2,12.69,R007,Recipe R007,Chicken - 200g; Eggs - 2pcs; Milk - 200ml,12.69,reserved
P01808,29/05/2025,Cash,29/05/2025,Dine-in,O01808,T10,M008,Menu Item M008,Appetizer,2,10.06,4,40.26,R008,Recipe R008,Milk - 200ml; Eggs - 2pcs,40.26,available
P01809,29/05/2025,Online,29/05/2025,Delivery,O01809,T46,M009,Menu Item M009,Main Course,3,16.64,4,66.58,R009,Recipe R009,Rice - 150g; Chicken - 200g,66.58,available
P01810,29/05/2025,Cash,29/05/2025,Dine-in,O01810,T10,M010,Menu Item M010,Main Course,3,26.24,1,26.24,R010,Recipe R010,Sugar - 10g; Eggs - 2pcs,26.24,available
P01811,29/05/2025,Online,29/05/2025,Delivery,O01811,T61,M011,Menu Item M011,Dessert,1,7.2,2,14.4,R011,Recipe R011,Rice - 150g; Salt - 5g,14.4,reserved
P01812,29/05/2025,Credit Card,29/05/2025,Takeout,O01812,T42,M012,Menu Item M012,Dessert,1,3.56,4,14.24,R012,Recipe R012,Butter - 20g; Chicken - 200g; Flour - 100g,14.24,dirty
P01813,29/05/2025,Cash,29/05/2025,Dine-in,O01813,T10,M013,Menu Item M013,Main Course,3,30.31,3,90.92,R013,Recipe R013,Eggs - 2pcs; Chicken - 200g; Tomato - 100g,90.92,reserved
P01814,29/05/2025,Cash,29/05/2025,Dine-in,O01814,T10,M014,Menu Item M014,Dessert,1,7.12,3,21.36,R014,Recipe R014,Chicken - 200g,21.36,reserved
P01815,29/05/2025,Credit Card,29/05/2025,Takeout,O01815,T13,M015,Menu Item M015,Main Course,3,26.84,4,107.38,R015,Recipe R015,Chicken - 200g,107.38,dirty
P01816,29/05/2025,Cash,29/05/2025,Dine-in,O01816,T10,M016,Menu Item M016,Dessert,1,9.23,1,9.23,R001,Recipe R001,Cheese - 50g,9.23,reserved
P01817,29/05/2025,Cash,29/05/2025,Dine-in,O01817,T10,M017,Menu Item M017,Main Course,3,30.23,2,60.46,R002,Recipe R002,Chicken - 200g; Cheese - 50g; Rice - 150g,60.46,dirty
